ID,From,FromID,To,ToID,Stage
2505,poland/malopolskie1,10681722195,netherlands/flevoland|gelderland|noord-holland|overijssel|utrecht2,1068429680,toSortOffice
2506,germany/niedersachsen1,3741801635,belgium2,8137239594,toSortOffice
2507,germany/bayern2,4601375827,germany/bayern1,2156703778,toSortOffice
2508,austria4,2409868540,poland/warminsko-mazurskie1,937802716,toSortOffice
2509,netherlands/flevoland|gelderland|noord-holland|overijssel|utrecht1,8256123468,germany/mecklenburg-vorpommern1,248800213,toSortOffice
2510,belgium3,1297691931,switzerland|liechtenstein2,4436369220,toSortOffice
2511,poland/lodzkie1,2577295921,hungary2,11951639529,toSortOffice
2512,germany/nordrhein-westfalen1,3666406342,czech-republic2,6017550868,toSortOffice
2513,germany/baden-wuerttemberg2,8917660137,germany/sachsen2,30332490,toSortOffice
2514,germany/rheinland-pfalz|saarland1,295130683,belgium3,1937150149,toSortOffice
2515,poland/lodzkie1,5767940852,germany/baden-wuerttemberg2,5337110794,toSortOffice
2516,austria3,34979971,germany/hessen2,12236579119,toSortOffice
2517,germany/niedersachsen1,1659041102,germany/bayern2,12112360245,toSortOffice
2518,austria3,6217048131,slovakia3,85998134,toSortOffice
2519,poland/swietokrzyskie1,5251706392,germany/niedersachsen2,6348491991,toSortOffice
2520,slovakia3,174420378,austria3,1080924599,toSortOffice
2521,switzerland|liechtenstein3,1646226144,germany/nordrhein-westfalen1,3437705571,toSortOffice
2522,belgium4,2091485044,poland/wielkopolskie1,2549770310,toSortOffice
2523,poland/podkarpackie1,513369051,austria3,2189511,toSortOffice
2524,germany/nordrhein-westfalen3,7837763663,hungary3,5275736230,toSortOffice
2525,hungary4,26743237,germany/thueringen1,2063021531,toSortOffice
2526,germany/baden-wuerttemberg1,1326200786,germany/nordrhein-westfalen2,2640750502,toSortOffice
2527,poland/podkarpackie1,11364187038,netherlands/flevoland|gelderland|noord-holland|overijssel|utrecht1,302411591,toSortOffice
2528,slovakia3,105210542,czech-republic1,336582154,toSortOffice
2529,germany/nordrhein-westfalen2,1431841733,belgium3,246642350,toSortOffice
2530,netherlands/flevoland|gelderland|noord-holland|overijssel|utrecht1,46604696,czech-republic3,71535857,toSortOffice
2531,hungary2,11974757622,netherlands/drenthe|friesland|groningen1,48186485,toSortOffice
2532,germany/nordrhein-westfalen1,715355706,germany/hamburg|schleswig-holstein1,298407004,toSortOffice
2533,poland/lodzkie1,2183556088,hungary1,9053271606,toSortOffice
2534,czech-republic3,302946725,germany/sachsen2,12202137389,toSortOffice
2535,germany/thueringen1,2079772368,czech-republic3,4772513678,toSortOffice
2536,austria5,8256983965,germany/rheinland-pfalz|saarland2,8276440204,toSortOffice
2537,poland/pomorskie1,4118414933,germany/sachsen2,476664401,toSortOffice
2538,germany/bayern3,4831067399,germany/baden-wuerttemberg2,1674090665,toSortOffice
2539,slovakia3,1044344128,germany/nordrhein-westfalen1,107813158,toSortOffice
2540,poland/mazowieckie1,2400613741,germany/sachsen1,3749699034,toSortOffice
2541,germany/rheinland-pfalz|saarland2,973630377,switzerland|liechtenstein2,1210859400,toSortOffice
2542,hungary3,9443093775,germany/nordrhein-westfalen3,1351300100,toSortOffice
2543,czech-republic2,250733267,germany/nordrhein-westfalen1,5102835459,toSortOffice
2544,hungary1,3342244234,switzerland|liechtenstein1,8802280913,toSortOffice
2545,switzerland|liechtenstein3,345335344,poland/zachodniopomorskie1,4186968109,toSortOffice
2546,netherlands/flevoland|gelderland|noord-holland|overijssel|utrecht1,45949327,hungary3,1835457862,toSortOffice
2547,poland/slaskie1,490550210,austria1,9149810180,toSortOffice
2548,germany/nordrhein-westfalen1,275435572,germany/niedersachsen3,276495560,toSortOffice
2549,germany/sachsen-anhalt1,3647295918,hungary1,323232677,toSortOffice
2550,germany/nordrhein-westfalen2,25528781,germany/hessen2,293990187,toSortOffice
2551,poland/dolnoslaskie1,10961065760,germany/sachsen-anhalt1,9461708653,toSortOffice
2552,germany/baden-wuerttemberg1,763570874,germany/sachsen3,2035368769,toSortOffice
2553,germany/baden-wuerttemberg1,1462156813,germany/niedersachsen3,2009577172,toSortOffice
2554,germany/sachsen-anhalt1,453225535,switzerland|liechtenstein1,8195807160,toSortOffice
2555,germany/nordrhein-westfalen2,5244763540,germany/nordrhein-westfalen2,7480206770,toSortOffice
2556,poland/slaskie1,261728435,slovakia3,5333535470,toSortOffice
2557,germany/nordrhein-westfalen2,7956353267,belgium2,297033466,toSortOffice
2558,germany/bayern1,4231193435,germany/nordrhein-westfalen2,448460093,toSortOffice
2559,germany/sachsen-anhalt1,2195900000,hungary3,2443576551,toSortOffice
2560,germany/niedersachsen1,1083488660,germany/brandenburg1,256025343,toSortOffice
2561,belgium1,617377590,germany/bayern1,10041419953,toSortOffice
2562,switzerland|liechtenstein1,4886300348,slovakia3,6856159610,toSortOffice
2563,germany/niedersachsen3,1777983349,germany/hessen2,2415180567,toSortOffice
2564,netherlands/limburg|noord-brabant|zeeland|zuid-holland2,6432925288,hungary3,2089292821,toSortOffice
2565,poland/lodzkie1,5290584808,germany/bayern1,7428900599,toSortOffice
2566,germany/nordrhein-westfalen2,289998223,germany/nordrhein-westfalen1,3899245873,toSortOffice
2567,poland/mazowieckie1,3321419217,netherlands/limburg|noord-brabant|zeeland|zuid-holland2,11755673341,toSortOffice
2568,czech-republic5,293296878,austria2,3288791552,toSortOffice
2569,czech-republic5,5468093760,netherlands/flevoland|gelderland|noord-holland|overijssel|utrecht1,7040956078,toSortOffice
2570,austria5,2938423481,germany/hessen1,1626508839,toSortOffice
2571,germany/niedersachsen1,1227081554,poland/kujawsko-pomorskie1,1394030644,toSortOffice
2572,czech-republic4,3157690692,czech-republic1,335835784,toSortOffice
2573,austria4,3451054629,poland/mazowieckie1,2923436331,toSortOffice
2574,germany/nordrhein-westfalen2,209079498,germany/sachsen2,1351029214,toSortOffice
2575,germany/bayern3,298869906,netherlands/flevoland|gelderland|noord-holland|overijssel|utrecht2,57664989,toSortOffice
2576,germany/niedersachsen3,4274515280,germany/niedersachsen3,130195351,toSortOffice
2577,hungary3,9215441654,poland/wielkopolskie1,8441892196,toSortOffice
2578,germany/hessen1,4084633973,germany/hessen2,2567615986,toSortOffice
2579,hungary3,3739362365,netherlands/flevoland|gelderland|noord-holland|overijssel|utrecht1,4993268868,toSortOffice
2580,belgium3,1297691931,switzerland|liechtenstein2,10790595003,toSortOffice
2581,poland/lubuskie1,11442819503,netherlands/flevoland|gelderland|noord-holland|overijssel|utrecht2,1432006153,toSortOffice
2582,germany/nordrhein-westfalen3,10209055942,poland/malopolskie1,639334781,toSortOffice
2583,germany/thueringen1,459125342,belgium2,1161679752,toSortOffice
2584,czech-republic3,8587201841,germany/nordrhein-westfalen1,8538023557,toSortOffice
2585,germany/sachsen1,1928529420,netherlands/flevoland|gelderland|noord-holland|overijssel|utrecht1,46419248,toSortOffice
2586,germany/nordrhein-westfalen1,9129679228,hungary3,1843846521,toSortOffice
2587,germany/nordrhein-westfalen1,1829904983,germany/baden-wuerttemberg2,300473367,toSortOffice
2588,hungary3,9228853482,germany/baden-wuerttemberg2,1320959626,toSortOffice
2589,germany/baden-wuerttemberg1,1736493287,czech-republic2,11895532475,toSortOffice
2590,germany/nordrhein-westfalen3,8715286485,poland/mazowieckie1,3784638202,toSortOffice
2591,germany/baden-wuerttemberg2,345438253,germany/hamburg|schleswig-holstein1,1256078529,toSortOffice
2592,germany/nordrhein-westfalen2,1302154688,germany/rheinland-pfalz|saarland2,7435503125,toSortOffice
2593,poland/lodzkie1,2571297557,germany/nordrhein-westfalen2,11989126359,toSortOffice
2594,germany/thueringen1,1320731052,poland/mazowieckie1,1843740919,toSortOffice
2595,poland/wielkopolskie1,3406037345,germany/nordrhein-westfalen1,41986784,toSortOffice
2596,germany/baden-wuerttemberg2,415577888,czech-republic1,75118974,toSortOffice
2597,belgium3,1297691931,germany/baden-wuerttemberg2,679416753,toSortOffice
2598,belgium3,1297691931,germany/bayern3,7179220511,toSortOffice
2599,germany/nordrhein-westfalen3,1306084782,germany/baden-wuerttemberg2,7490731891,toSortOffice
2600,poland/mazowieckie1,12247156864,austria2,2054382216,toSortOffice
2601,germany/hamburg|schleswig-holstein1,11125138085,germany/bayern2,269091749,toSortOffice
2602,austria2,2778281608,germany/rheinland-pfalz|saarland2,299741548,toSortOffice
2603,poland/slaskie1,2483443520,poland/mazowieckie1,499892903,toSortOffice
2604,netherlands/limburg|noord-brabant|zeeland|zuid-holland2,1788904335,germany/nordrhein-westfalen2,10133986238,toSortOffice
2605,germany/bayern1,444793284,austria1,7702160650,toSortOffice
2606,czech-republic2,8967754175,poland/zachodniopomorskie1,2446148714,toSortOffice
2607,belgium3,1297691931,germany/thueringen1,1372027334,toSortOffice
2608,germany/niedersachsen3,10139266598,germany/nordrhein-westfalen2,10207940947,toSortOffice
2609,czech-republic1,11429819732,netherlands/flevoland|gelderland|noord-holland|overijssel|utrecht1,46899104,toSortOffice
2610,switzerland|liechtenstein3,4144963716,germany/niedersachsen3,10580086812,toSortOffice
2611,germany/sachsen2,1643513385,germany/nordrhein-westfalen3,9144390461,toSortOffice
2612,slovakia3,385075066,switzerland|liechtenstein1,772207857,toSortOffice
2613,germany/hamburg|schleswig-holstein1,3000461177,germany/bayern2,3024679119,toSortOffice
2614,poland/mazowieckie1,4426908000,poland/podlaskie1,1982850460,toSortOffice
2615,germany/baden-wuerttemberg2,59815033,germany/nordrhein-westfalen2,360757801,toSortOffice
2616,poland/warminsko-mazurskie1,1211041884,germany/baden-wuerttemberg1,307883027,toSortOffice
2617,poland/mazowieckie1,2791731185,austria4,25682819,toSortOffice
2618,netherlands/drenthe|friesland|groningen1,8836082416,germany/hamburg|schleswig-holstein1,712764187,toSortOffice
2619,germany/hamburg|schleswig-holstein1,8960994612,luxembourg1,5887197394,toSortOffice
2620,belgium3,1297691931,germany/bayern3,271821339,toSortOffice
2621,germany/baden-wuerttemberg1,4174052545,belgium4,2323432216,toSortOffice
2622,germany/niedersachsen3,31070021,poland/kujawsko-pomorskie1,2278903094,toSortOffice
2623,austria4,4437615902,netherlands/limburg|noord-brabant|zeeland|zuid-holland2,9425953175,toSortOffice
2624,poland/wielkopolskie1,4337842984,switzerland|liechtenstein3,10774313025,toSortOffice
2625,germany/bayern2,1719902142,czech-republic3,7834571448,toSortOffice
2626,germany/bayern3,370068763,germany/bayern2,1400025676,toSortOffice
2627,czech-republic1,245577215,germany/bayern1,50757772,toSortOffice
2628,hungary1,2771211207,slovakia1,4161056537,toSortOffice
2629,germany/sachsen-anhalt1,11048582129,germany/bayern1,292292725,toSortOffice
2630,belgium3,1297691931,poland/lubelskie1,5077604796,toSortOffice
2631,poland/kujawsko-pomorskie1,6076361776,belgium1,6957600230,toSortOffice
2632,netherlands/drenthe|friesland|groningen1,47203164,czech-republic4,313125859,toSortOffice
2633,germany/sachsen-anhalt1,1980972625,poland/wielkopolskie1,3753369981,toSortOffice
2634,germany/sachsen1,9001503861,germany/baden-wuerttemberg1,1716362561,toSortOffice
2635,belgium3,1297691931,poland/dolnoslaskie1,427668977,toSortOffice
2636,germany/rheinland-pfalz|saarland1,6759223316,germany/nordrhein-westfalen3,3296373700,toSortOffice
2637,germany/hessen1,2280255742,germany/bayern3,268098014,toSortOffice
2638,germany/nordrhein-westfalen1,1202910201,netherlands/flevoland|gelderland|noord-holland|overijssel|utrecht2,4490563842,toSortOffice
2639,poland/lubelskie1,3551747844,hungary2,1618151407,toSortOffice
2640,germany/sachsen2,3712559728,netherlands/limburg|noord-brabant|zeeland|zuid-holland1,1540304036,toSortOffice
2641,germany/hamburg|schleswig-holstein1,4466803347,netherlands/flevoland|gelderland|noord-holland|overijssel|utrecht1,46496565,toSortOffice
2642,germany/niedersachsen3,152615970,belgium4,1227788813,toSortOffice
2643,hungary3,415594554,poland/lubuskie1,5557331443,toSortOffice
2644,belgium3,1297691931,germany/baden-wuerttemberg1,600220602,toSortOffice
2645,germany/sachsen3,266694370,germany/rheinland-pfalz|saarland2,1521767654,toSortOffice
2646,germany/bayern3,280835085,germany/bayern2,563795744,toSortOffice
2647,czech-republic3,7950621106,germany/baden-wuerttemberg2,1321083798,toSortOffice
2648,switzerland|liechtenstein1,7239400788,hungary3,726211536,toSortOffice
2649,poland/lodzkie1,2126279494,netherlands/limburg|noord-brabant|zeeland|zuid-holland2,6478821042,toSortOffice
2650,switzerland|liechtenstein1,84460456,czech-republic1,21628447,toSortOffice
2651,poland/slaskie1,10068723466,austria2,1136417513,toSortOffice
2652,netherlands/limburg|noord-brabant|zeeland|zuid-holland1,43152694,germany/mecklenburg-vorpommern1,366198113,toSortOffice
2653,germany/hamburg|schleswig-holstein1,966791473,germany/bayern1,4998419216,toSortOffice
2654,slovakia2,4497076738,germany/niedersachsen1,10203241746,toSortOffice
2655,germany/nordrhein-westfalen2,1540273900,poland/mazowieckie1,1562113205,toSortOffice
2656,netherlands/flevoland|gelderland|noord-holland|overijssel|utrecht2,1072842668,germany/niedersachsen1,300447882,toSortOffice
2657,germany/niedersachsen3,10109497583,switzerland|liechtenstein1,301117479,toSortOffice
2658,germany/sachsen1,4075418001,germany/bayern3,268146949,toSortOffice
2659,netherlands/flevoland|gelderland|noord-holland|overijssel|utrecht2,44102268,slovakia2,10758605363,toSortOffice
2660,germany/rheinland-pfalz|saarland1,11100287642,belgium4,6260131858,toSortOffice
2661,germany/baden-wuerttemberg1,269081302,czech-republic5,9914105434,toSortOffice
2662,belgium3,1297691931,switzerland|liechtenstein1,1329525499,toSortOffice
2663,poland/warminsko-mazurskie1,8942663767,germany/baden-wuerttemberg1,502768,toSortOffice
2664,belgium1,617377590,switzerland|liechtenstein1,286296785,toSortOffice
2665,poland/kujawsko-pomorskie1,1756052935,belgium4,12043368800,toSortOffice
2666,poland/zachodniopomorskie1,2217370512,germany/sachsen-anhalt1,11834859701,toSortOffice
2667,switzerland|liechtenstein2,2414617134,germany/hamburg|schleswig-holstein1,268472588,toSortOffice
2668,germany/thueringen1,4382216588,germany/bayern3,11512389080,toSortOffice
2669,netherlands/limburg|noord-brabant|zeeland|zuid-holland1,43773385,germany/baden-wuerttemberg2,8564419790,toSortOffice
2670,poland/swietokrzyskie1,3771530918,germany/rheinland-pfalz|saarland2,369949917,toSortOffice
2671,czech-republic4,2090154776,slovakia2,9631160322,toSortOffice
2672,germany/bayern2,1004461829,poland/zachodniopomorskie1,11405647271,toSortOffice
2673,poland/pomorskie1,11394310917,switzerland|liechtenstein1,6131243057,toSortOffice
2674,czech-republic1,4199165054,poland/mazowieckie1,3500110965,toSortOffice
2675,germany/nordrhein-westfalen2,1342393174,switzerland|liechtenstein3,9591981994,toSortOffice
2676,germany/nordrhein-westfalen1,3361681695,poland/dolnoslaskie1,10961065760,toSortOffice
2677,poland/dolnoslaskie1,3873276387,germany/bayern1,25231113,toSortOffice
2678,hungary1,4344318678,netherlands/limburg|noord-brabant|zeeland|zuid-holland2,11074003965,toSortOffice
2679,netherlands/flevoland|gelderland|noord-holland|overijssel|utrecht2,3930272820,germany/nordrhein-westfalen3,6567784595,toSortOffice
2680,germany/rheinland-pfalz|saarland2,290387324,germany/nordrhein-westfalen2,9550725263,toSortOffice
2681,netherlands/limburg|noord-brabant|zeeland|zuid-holland2,1675125545,germany/bayern2,1844954503,toSortOffice
2682,germany/bayern3,465864209,germany/nordrhein-westfalen1,2283898156,toSortOffice
2683,germany/thueringen1,271843944,germany/rheinland-pfalz|saarland2,470562,toSortOffice
2684,belgium3,1297691931,germany/hessen1,2389908594,toSortOffice
2685,czech-republic1,4538617746,luxembourg1,610198244,toSortOffice
2686,germany/hamburg|schleswig-holstein1,2294520621,poland/wielkopolskie1,1830169881,toSortOffice
2687,slovakia3,29534493,germany/rheinland-pfalz|saarland2,4045350395,toSortOffice
2688,germany/bayern3,27087870,germany/mecklenburg-vorpommern1,255602396,toSortOffice
2689,austria4,293428830,poland/mazowieckie1,1469146440,toSortOffice
2690,luxembourg1,355255204,slovakia1,3653694645,toSortOffice
2691,germany/nordrhein-westfalen2,1853884560,poland/zachodniopomorskie1,301446723,toSortOffice
2692,netherlands/limburg|noord-brabant|zeeland|zuid-holland1,43698493,netherlands/limburg|noord-brabant|zeeland|zuid-holland2,3861537870,toSortOffice
2693,hungary3,2084549323,czech-republic1,5238570033,toSortOffice
2694,switzerland|liechtenstein2,11199750020,poland/mazowieckie1,10713617088,toSortOffice
2695,poland/wielkopolskie1,1535534681,germany/baden-wuerttemberg1,1744467397,toSortOffice
2696,germany/baden-wuerttemberg2,1223096117,germany/sachsen-anhalt1,11432640468,toSortOffice
2697,germany/sachsen-anhalt1,11482928947,slovakia2,7917280477,toSortOffice
2698,poland/malopolskie1,2486413224,czech-republic2,2906187585,toSortOffice
2699,germany/nordrhein-westfalen2,3868372,netherlands/flevoland|gelderland|noord-holland|overijssel|utrecht1,2580138441,toSortOffice
2700,belgium2,3464095221,germany/nordrhein-westfalen2,3493482749,toSortOffice
2701,hungary5,4584748416,germany/niedersachsen1,334730694,toSortOffice
2702,hungary2,1137566569,czech-republic4,516430840,toSortOffice
2703,germany/sachsen-anhalt1,309447072,germany/baden-wuerttemberg1,102720590,toSortOffice
2704,austria2,88114231,czech-republic4,3306260183,toSortOffice
2705,germany/bayern1,3448673552,germany/niedersachsen3,5648389458,toSortOffice
